COD_ETU;Note : TLBC2104;RÃ©sultat : TLBC2104;Session : TLBC2104;AnnÃ©e : TLBC2104;Filiére;Année;module;Semestre
14000299;13.8;V  ;1;2014;BCG;2015;TLBC2404;S2
14000300;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000301;13.4;V  ;1;2014;BCG;2015;TLBC2404;S2
14000302;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000305;10,005;V  ;1;2014;BCG;2015;TLBC2404;S2
14000306;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000308;12.3;V  ;1;2014;BCG;2015;TLBC2404;S2
14000310;11;V  ;1;2014;BCG;2015;TLBC2404;S2
14000311;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000314;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000313;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000316;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000318;13.7;V  ;1;2014;BCG;2015;TLBC2404;S2
14000320;11.4;V  ;1;2014;BCG;2015;TLBC2404;S2
14000322;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000324;10,005;V  ;1;2014;BCG;2015;TLBC2404;S2
14000327;13.5;V  ;1;2014;BCG;2015;TLBC2404;S2
14000328;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000330;11.3;V  ;1;2014;BCG;2015;TLBC2404;S2
14000331;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000332;11.4;V  ;1;2014;BCG;2015;TLBC2404;S2
14000335;1.2;NRA;1;2014;BCG;2015;TLBC2404;S2
14000336;13.2;V  ;1;2014;BCG;2015;TLBC2404;S2
14000339;5;NV ;2;2014;BCG;2015;TLBC2404;S2
14000338;16;V  ;1;2014;BCG;2015;TLBC2404;S2
14000341;10.5;V  ;1;2014;BCG;2015;TLBC2404;S2
14000353;2.5;NRA;1;2014;BCG;2015;TLBC2404;S2
14000361;12;V  ;1;2014;BCG;2015;TLBC2404;S2
14000364;14.8;V  ;1;2014;BCG;2015;TLBC2404;S2
14000366;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000368;11.7;V  ;1;2014;BCG;2015;TLBC2404;S2
14000372;13.1;V  ;1;2014;BCG;2015;TLBC2404;S2
14000374;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000376;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000380;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000384;11.9;V  ;1;2014;BCG;2015;TLBC2404;S2
14000388;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000391;11.1;V  ;1;2014;BCG;2015;TLBC2404;S2
14000394;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000398;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000400;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000402;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000405;10.5;V  ;1;2014;BCG;2015;TLBC2404;S2
14000404;14.2;V  ;1;2014;BCG;2015;TLBC2404;S2
14000408;12;V  ;1;2014;BCG;2015;TLBC2404;S2
14000407;1.4;NRA;1;2014;BCG;2015;TLBC2404;S2
14000409;4.8;NRA;1;2014;BCG;2015;TLBC2404;S2
14000412;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000413;11.8;V  ;1;2014;BCG;2015;TLBC2404;S2
14000415;10.4;V  ;1;2014;BCG;2015;TLBC2404;S2
14000417;10;V  ;1;2014;BCG;2015;TLBC2404;S2
14000419;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000420;11.2;V  ;1;2014;BCG;2015;TLBC2404;S2
14000421;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000422;10,005;V  ;1;2014;BCG;2015;TLBC2404;S2
14000426;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000435;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000441;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000444;1.9;NRA;1;2014;BCG;2015;TLBC2404;S2
14000445;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000450;11.3;V  ;1;2014;BCG;2015;TLBC2404;S2
14000454;11.3;V  ;1;2014;BCG;2015;TLBC2404;S2
14000458;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000461;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000463;13.1;V  ;1;2014;BCG;2015;TLBC2404;S2
14000466;12.3;V  ;1;2014;BCG;2015;TLBC2404;S2
14000468;12.6;V  ;1;2014;BCG;2015;TLBC2404;S2
14000470;10.5;V  ;1;2014;BCG;2015;TLBC2404;S2
14000471;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000472;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000475;0.6;NRA;1;2014;BCG;2015;TLBC2404;S2
14000479;13;V  ;1;2014;BCG;2015;TLBC2404;S2
14000482;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000484;1.2;NRA;1;2014;BCG;2015;TLBC2404;S2
14000487;15.7;V  ;1;2014;BCG;2015;TLBC2404;S2
14000486;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000503;12.6;V  ;1;2014;BCG;2015;TLBC2404;S2
14000507;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000510;11.3;V  ;1;2014;BCG;2015;TLBC2404;S2
14000514;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000516;12.1;V  ;1;2014;BCG;2015;TLBC2404;S2
14000519;12.7;V  ;1;2014;BCG;2015;TLBC2404;S2
14000544;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000578;16.1;V  ;1;2014;BCG;2015;TLBC2404;S2
14000581;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000582;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000591;12.5;V  ;1;2014;BCG;2015;TLBC2404;S2
14000593;13.6;V  ;1;2014;BCG;2015;TLBC2404;S2
14000636;13.8;V  ;1;2014;BCG;2015;TLBC2404;S2
14000637;14.5;V  ;1;2014;BCG;2015;TLBC2404;S2
14000639;11.1;V  ;1;2014;BCG;2015;TLBC2404;S2
14000649;16.6;V  ;1;2014;BCG;2015;TLBC2404;S2
14000683;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000684;6.2;NV ;2;2014;BCG;2015;TLBC2404;S2
14000689;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000692;15.6;V  ;1;2014;BCG;2015;TLBC2404;S2
14000694;13.8;V  ;1;2014;BCG;2015;TLBC2404;S2
14000696;2.6;NRA;1;2014;BCG;2015;TLBC2404;S2
14000698;8.3;NV ;2;2014;BCG;2015;TLBC2404;S2
14000699;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000700;11.3;V  ;1;2014;BCG;2015;TLBC2404;S2
14000785;3.9;NRA;1;2014;BCG;2015;TLBC2404;S2
14000786;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000787;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000790;12.6;V  ;1;2014;BCG;2015;TLBC2404;S2
14000791;2.3;NRA;1;2014;BCG;2015;TLBC2404;S2
14000792;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14000793;8.5;NV ;2;2014;BCG;2015;TLBC2404;S2
14000796;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14000845;5.6;NV ;2;2014;BCG;2015;TLBC2404;S2
14000990;10.8;V  ;1;2014;BCG;2015;TLBC2404;S2
14001001;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14001010;11.4;V  ;1;2014;BCG;2015;TLBC2404;S2
14001037;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14001039;12;V  ;1;2014;BCG;2015;TLBC2404;S2
14001236;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14001374;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14001434;15;V  ;1;2014;BCG;2015;TLBC2404;S2
14001585;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14001596;7.6;NV ;2;2014;BCG;2015;TLBC2404;S2
14001602;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14001601;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14001604;5;NV ;2;2014;BCG;2015;TLBC2404;S2
14001607;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14001611;10.4;V  ;1;2014;BCG;2015;TLBC2404;S2
14001612;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14001641;3.3;NRA;1;2014;BCG;2015;TLBC2404;S2
14001647;2.2;NRA;1;2014;BCG;2015;TLBC2404;S2
14001648;14.3;V  ;1;2014;BCG;2015;TLBC2404;S2
14001649;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14001651;13.7;V  ;1;2014;BCG;2015;TLBC2404;S2
14001650;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14001652;16.1;V  ;1;2014;BCG;2015;TLBC2404;S2
14001654;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14001653;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14001655;10.9;V  ;1;2014;BCG;2015;TLBC2404;S2
14001656;11.1;V  ;1;2014;BCG;2015;TLBC2404;S2
14001657;11.4;V  ;1;2014;BCG;2015;TLBC2404;S2
14001658;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14001838;14.8;V  ;1;2014;BCG;2015;TLBC2404;S2
14001936;17.4;V  ;1;2014;BCG;2015;TLBC2404;S2
14001969;10.3;V  ;1;2014;BCG;2015;TLBC2404;S2
14001987;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14002042;12.9;V  ;1;2014;BCG;2015;TLBC2404;S2
14002043;13.8;V  ;1;2014;BCG;2015;TLBC2404;S2
14002044;15.6;V  ;1;2014;BCG;2015;TLBC2404;S2
14002046;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14002050;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14002202;13.9;V  ;1;2014;BCG;2015;TLBC2404;S2
14002262;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14002310;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14002331;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14002373;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14002435;11.5;V  ;1;2014;BCG;2015;TLBC2404;S2
14002474;10.8;V  ;1;2014;BCG;2015;TLBC2404;S2
14002981;4.2;NRA;1;2014;BCG;2015;TLBC2404;S2
14003081;14.4;V  ;1;2014;BCG;2015;TLBC2404;S2
14003099;10;V  ;2;2014;BCG;2015;TLBC2404;S2
14003205;16.4;V  ;1;2014;BCG;2015;TLBC2404;S2
14003218;0;NRA;1;2014;BCG;2015;TLBC2404;S2
14003240;14;V  ;1;2014;BCG;2015;TLBC2404;S2
14003276;10.4;V  ;1;2014;BCG;2015;TLBC2404;S2
14003296;16.1;V  ;1;2014;BCG;2015;TLBC2404;S2
14003314;14.5;V  ;1;2014;BCG;2015;TLBC2404;S2
14004681;15.4;V  ;1;2014;BCG;2015;TLBC2404;S2
14004791;14.3;V  ;1;2014;BCG;2015;TLBC2404;S2
9007198;0;NRA;1;2014;BCG;2015;TLBC2504;S2
10048467;0;NRA;1;2014;BCG;2015;TLBC2504;S2
10048490;0;NRA;1;2014;BCG;2015;TLBC2504;S2
10048675;0;NRA;1;2014;BCG;2015;TLBC2504;S2
11010373;0;NRA;1;2014;BCG;2015;TLBC2504;S2
11011713;0;NRA;1;2014;BCG;2015;TLBC2504;S2
11012827;0.8;NRA;1;2014;BCG;2015;TLBC2504;S2
11013259;0;NRA;1;2014;BCG;2015;TLBC2504;S2
11013282;10;V  ;1;2012;BCG;2015;TLBC2504;S2
11013286;0;NRA;1;2014;BCG;2015;TLBC2504;S2
11013299;0.3;NRA;1;2014;BCG;2015;TLBC2504;S2
11013303;1.6;NRA;1;2014;BCG;2015;TLBC2504;S2
12005831;8.5;AC ;2;2013;BCG;2015;TLBC2504;S2
12005967;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12006095;8.5;NV ;2;2014;BCG;2015;TLBC2504;S2
12006411;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12006494;1.7;NRA;1;2014;BCG;2015;TLBC2504;S2
12006858;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12007338;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12008132;10.5;V  ;1;2013;BCG;2015;TLBC2504;S2
12010910;6;NV ;2;2014;BCG;2015;TLBC2504;S2
12011050;7.5;NV ;2;2014;BCG;2015;TLBC2504;S2
12011067;6;NV ;2;2014;BCG;2015;TLBC2504;S2
12011093;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011098;2.8;NRA;1;2014;BCG;2015;TLBC2504;S2
12011115;5.3;NV ;2;2014;BCG;2015;TLBC2504;S2
12011128;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011130;10;V  ;1;2012;BCG;2015;TLBC2504;S2
12011135;6.2;NV ;2;2014;BCG;2015;TLBC2504;S2
12011138;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011156;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011178;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011179;5;NV ;2;2014;BCG;2015;TLBC2504;S2
12011207;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011212;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011235;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011373;6;NV ;2;2014;BCG;2015;TLBC2504;S2
12011378;10;V  ;1;2012;BCG;2015;TLBC2504;S2
12011382;1.8;NRA;1;2014;BCG;2015;TLBC2504;S2
12011549;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011564;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011566;10;V  ;1;2012;BCG;2015;TLBC2504;S2
12011575;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011579;8.5;AC ;2;2014;BCG;2015;TLBC2504;S2
12011595;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011598;1.6;NRA;1;2014;BCG;2015;TLBC2504;S2
12011600;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011618;1.9;NRA;1;2014;BCG;2015;TLBC2504;S2
12011621;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011628;10;V  ;1;2013;BCG;2015;TLBC2504;S2
12011644;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011662;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011664;1;NRA;1;2014;BCG;2015;TLBC2504;S2
12011666;5;NV ;2;2014;BCG;2015;TLBC2504;S2
12011667;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011668;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011692;0.9;NRA;1;2014;BCG;2015;TLBC2504;S2
12011695;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011705;10;V  ;2;2014;BCG;2015;TLBC2504;S2
12011713;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011726;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011780;5;NV ;2;2014;BCG;2015;TLBC2504;S2
12011785;7;NV ;2;2014;BCG;2015;TLBC2504;S2
12011789;1;NRA;1;2014;BCG;2015;TLBC2504;S2
12011809;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011867;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011872;11.2;V  ;1;2013;BCG;2015;TLBC2504;S2
12011874;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011883;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011898;1.8;NRA;1;2014;BCG;2015;TLBC2504;S2
12011899;6.3;NV ;2;2014;BCG;2015;TLBC2504;S2
12011925;7;AC ;2;2014;BCG;2015;TLBC2504;S2
12011940;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12011960;10;V  ;2;2013;BCG;2015;TLBC2504;S2
12012355;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12012361;10;V  ;2;2014;BCG;2015;TLBC2504;S2
12012403;6.3;NV ;2;2014;BCG;2015;TLBC2504;S2
12012443;6;NV ;2;2014;BCG;2015;TLBC2504;S2
12012449;10;V  ;2;2014;BCG;2015;TLBC2504;S2
12012455;7;NV ;2;2014;BCG;2015;TLBC2504;S2
12012558;1.8;NRA;1;2014;BCG;2015;TLBC2504;S2
12012559;7.9;NV ;2;2014;BCG;2015;TLBC2504;S2
12012676;10;V  ;1;2013;BCG;2015;TLBC2504;S2
12012775;0;NRA;1;2014;BCG;2015;TLBC2504;S2
12012899;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13010014;7;AC ;2;2014;BCG;2015;TLBC2504;S2
13010024;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13010027;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13010028;7.6;AC ;2;2014;BCG;2015;TLBC2504;S2
13010634;5;NV ;2;2014;BCG;2015;TLBC2504;S2
13010797;10;V  ;2;2014;BCG;2015;TLBC2504;S2
13010975;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13011117;10;V  ;2;2013;BCG;2015;TLBC2504;S2
13011190;13.2;V  ;1;2013;BCG;2015;TLBC2504;S2
13011225;11.5;V  ;1;2013;BCG;2015;TLBC2504;S2
13011263;14.2;V  ;1;2013;BCG;2015;TLBC2504;S2
13011265;7.1;AC ;2;2014;BCG;2015;TLBC2504;S2
13011269;10.7;V  ;1;2014;BCG;2015;TLBC2504;S2
13011318;8.5;AC ;2;2013;BCG;2015;TLBC2504;S2
13011379;10.6;V  ;1;2014;BCG;2015;TLBC2504;S2
13011424;10.4;V  ;1;2014;BCG;2015;TLBC2504;S2
13011436;7;AC ;2;2014;BCG;2015;TLBC2504;S2
13011439;10;V  ;1;2014;BCG;2015;TLBC2504;S2
13011472;11.3;V  ;1;2014;BCG;2015;TLBC2504;S2
13011474;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13011494;7;AC ;2;2014;BCG;2015;TLBC2504;S2
13011534;11.4;V  ;1;2014;BCG;2015;TLBC2504;S2
13011712;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13011721;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13012011;10;V  ;1;2013;BCG;2015;TLBC2504;S2
13012015;12.8;V  ;1;2013;BCG;2015;TLBC2504;S2
13012042;6.6;NV ;2;2014;BCG;2015;TLBC2504;S2
13012055;10;V  ;2;2013;BCG;2015;TLBC2504;S2
13012118;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13012136;10.1;V  ;1;2014;BCG;2015;TLBC2504;S2
13012156;8.9;AC ;2;2014;BCG;2015;TLBC2504;S2
13012176;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13012223;11.2;V  ;1;2014;BCG;2015;TLBC2504;S2
13012249;2.6;NRA;1;2014;BCG;2015;TLBC2504;S2
13012266;10;V  ;2;2014;BCG;2015;TLBC2504;S2
13012277;10;V  ;1;2014;BCG;2015;TLBC2504;S2
13012297;7;AC ;2;2014;BCG;2015;TLBC2504;S2
13012299;10;V  ;2;2013;BCG;2015;TLBC2504;S2
13012304;14;V  ;1;2014;BCG;2015;TLBC2504;S2
13012310;11.8;V  ;1;2013;BCG;2015;TLBC2504;S2
13012324;10;V  ;2;2013;BCG;2015;TLBC2504;S2
13012339;10;V  ;2;2014;BCG;2015;TLBC2504;S2
13012344;8.5;AC ;2;2014;BCG;2015;TLBC2504;S2
13012358;10;V  ;2;2014;BCG;2015;TLBC2504;S2
13012363;5.3;NV ;2;2014;BCG;2015;TLBC2504;S2
13012370;10.3;V  ;1;2014;BCG;2015;TLBC2504;S2
13012387;7;AC ;2;2014;BCG;2015;TLBC2504;S2
13012396;5;NV ;2;2014;BCG;2015;TLBC2504;S2
13012397;10;V  ;2;2014;BCG;2015;TLBC2504;S2
13012427;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13012458;10;V  ;1;2014;BCG;2015;TLBC2504;S2
13012469;1.3;NRA;1;2014;BCG;2015;TLBC2504;S2
13012475;5.1;NV ;2;2014;BCG;2015;TLBC2504;S2
13012487;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13012505;10.8;V  ;1;2013;BCG;2015;TLBC2504;S2
13012523;7;AC ;2;2014;BCG;2015;TLBC2504;S2
13012547;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13012558;1.8;NRA;1;2014;BCG;2015;TLBC2504;S2
13012564;12.5;V  ;1;2013;BCG;2015;TLBC2504;S2
13012634;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13012646;10;V  ;2;2014;BCG;2015;TLBC2504;S2
13012707;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13012711;5;NV ;2;2014;BCG;2015;TLBC2504;S2
13012726;11.1;V  ;1;2014;BCG;2015;TLBC2504;S2
13012731;2.8;NRA;1;2014;BCG;2015;TLBC2504;S2
13012743;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13012783;10;V  ;2;2014;BCG;2015;TLBC2504;S2
13012801;7;AC ;2;2014;BCG;2015;TLBC2504;S2
13012802;11.4;V  ;1;2014;BCG;2015;TLBC2504;S2
13012803;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13012807;12.2;V  ;1;2014;BCG;2015;TLBC2504;S2
13012808;5;NV ;2;2014;BCG;2015;TLBC2504;S2
13012823;5;NV ;2;2014;BCG;2015;TLBC2504;S2
13012905;1;NRA;1;2014;BCG;2015;TLBC2504;S2
13012911;12;V  ;1;2013;BCG;2015;TLBC2504;S2
13012939;0.7;NRA;1;2014;BCG;2015;TLBC2504;S2
13012949;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13012967;2;NRA;1;2014;BCG;2015;TLBC2504;S2
13012975;5.5;NV ;2;2014;BCG;2015;TLBC2504;S2
13013038;10.2;V  ;1;2013;BCG;2015;TLBC2504;S2
13013054;8;AC ;2;2014;BCG;2015;TLBC2504;S2
13013056;7;AC ;2;2014;BCG;2015;TLBC2504;S2
13013061;5;NV ;2;2014;BCG;2015;TLBC2504;S2
13013094;6;NV ;2;2014;BCG;2015;TLBC2504;S2
13013098;7;NV ;2;2014;BCG;2015;TLBC2504;S2
13013107;0.8;NRA;1;2014;BCG;2015;TLBC2504;S2
13013122;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13013123;2.3;NRA;1;2014;BCG;2015;TLBC2504;S2
13013124;0.7;NRA;1;2014;BCG;2015;TLBC2504;S2
13013130;10.1;V  ;1;2014;BCG;2015;TLBC2504;S2
13013139;6.2;NV ;2;2014;BCG;2015;TLBC2504;S2
13013148;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13013159;1.2;NRA;1;2014;BCG;2015;TLBC2504;S2
13013160;10;V  ;2;2014;BCG;2015;TLBC2504;S2
13013174;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13013177;10;V  ;2;2013;BCG;2015;TLBC2504;S2
13013180;10;V  ;1;2013;BCG;2015;TLBC2504;S2
13013184;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13013185;10;V  ;2;2013;BCG;2015;TLBC2504;S2
13013197;0.2;NRA;1;2014;BCG;2015;TLBC2504;S2
13013278;7;NV ;2;2014;BCG;2015;TLBC2504;S2
13013398;0.4;NRA;1;2014;BCG;2015;TLBC2504;S2
13013443;10;V  ;2;2014;BCG;2015;TLBC2504;S2
13013474;10;V  ;2;2013;BCG;2015;TLBC2504;S2
13013531;10;V  ;1;2014;BCG;2015;TLBC2504;S2
13013602;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13013632;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13013652;1.1;NRA;1;2014;BCG;2015;TLBC2504;S2
13013660;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13013661;2;NRA;1;2014;BCG;2015;TLBC2504;S2
13013684;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13013695;4;NRA;1;2014;BCG;2015;TLBC2504;S2
13013696;11.2;V  ;1;2013;BCG;2015;TLBC2504;S2
13013700;2;NRA;1;2014;BCG;2015;TLBC2504;S2
13013707;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13013843;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13013968;10;V  ;2;2014;BCG;2015;TLBC2504;S2
13013972;12;V  ;1;2013;BCG;2015;TLBC2504;S2
13013976;10;V  ;2;2014;BCG;2015;TLBC2504;S2
13014089;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13014092;11.2;V  ;1;2013;BCG;2015;TLBC2504;S2
13014121;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13014136;0.2;NRA;1;2014;BCG;2015;TLBC2504;S2
13014135;10;V  ;2;2013;BCG;2015;TLBC2504;S2
13014173;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13014235;10;V  ;2;2013;BCG;2015;TLBC2504;S2
13014293;10.6;V  ;1;2014;BCG;2015;TLBC2504;S2
13014308;11.2;V  ;1;2014;BCG;2015;TLBC2504;S2
13014362;14.3;V  ;1;2014;BCG;2015;TLBC2504;S2
13014363;5;NV ;2;2014;BCG;2015;TLBC2504;S2
13014365;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13014380;2.2;NRA;1;2014;BCG;2015;TLBC2504;S2
13014462;1.8;NRA;1;2014;BCG;2015;TLBC2504;S2
13014463;8.5;AC ;2;2014;BCG;2015;TLBC2504;S2
13014678;9;AC ;2;2014;BCG;2015;TLBC2504;S2
13014701;10;V  ;2;2013;BCG;2015;TLBC2504;S2
13014755;8.5;NV ;2;2014;BCG;2015;TLBC2504;S2
13014757;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13014920;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13014980;;NV ;2;2014;BCG;2015;TLBC2504;S2
13014984;1.6;NRA;1;2014;BCG;2015;TLBC2504;S2
13014993;7;NV ;2;2014;BCG;2015;TLBC2504;S2
13014995;0.7;NRA;1;2014;BCG;2015;TLBC2504;S2
13015324;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13015390;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13015691;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13015697;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13015767;8.6;AC ;2;2014;BCG;2015;TLBC2504;S2
13016482;0;NRA;1;2014;BCG;2015;TLBC2504;S2
13016884;7;AC ;2;2014;BCG;2015;TLBC2504;S2
13018251;0.4;NRA;1;2014;BCG;2015;TLBC2504;S2
14000005;13.8;V  ;1;2014;BCG;2015;TLBC2504;S2
14000007;15.2;V  ;1;2014;BCG;2015;TLBC2504;S2
14000010;12;V  ;1;2014;BCG;2015;TLBC2504;S2
14000013;13.2;V  ;1;2014;BCG;2015;TLBC2504;S2
14000015;16.9;V  ;1;2014;BCG;2015;TLBC2504;S2
14000018;7.6;AC ;2;2014;BCG;2015;TLBC2504;S2
14000019;10.9;V  ;1;2014;BCG;2015;TLBC2504;S2
14000020;10;V  ;1;2014;BCG;2015;TLBC2504;S2
14000022;15.6;V  ;1;2014;BCG;2015;TLBC2504;S2
14000023;14.1;V  ;1;2014;BCG;2015;TLBC2504;S2
14000024;7.6;AC ;2;2014;BCG;2015;TLBC2504;S2
14000025;14.4;V  ;1;2014;BCG;2015;TLBC2504;S2
14000026;13.1;V  ;1;2014;BCG;2015;TLBC2504;S2
14000027;11.7;V  ;1;2014;BCG;2015;TLBC2504;S2
14000028;10.6;V  ;1;2014;BCG;2015;TLBC2504;S2
14000034;12;V  ;1;2014;BCG;2015;TLBC2504;S2
14000039;0;NRA;1;2014;BCG;2015;TLBC2504;S2
14000046;7.1;NV ;2;2014;BCG;2015;TLBC2504;S2
14000049;0;NRA;1;2014;BCG;2015;TLBC2504;S2
14000055;7.2;AC ;2;2014;BCG;2015;TLBC2504;S2
14000062;7;NV ;2;2014;BCG;2015;TLBC2504;S2
