COD_ETU;Note : TLGE4104;RÃ©sultat : TLGE4104;Session : TLGE4104;AnnÃ©e : TLGE4104;Filière;Année;Module;Semestre
10010055;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
10048488;2.5;NRA;1;2015;GEGM;2016;TLGE4104;S4
10048648;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
10048680;3,075;NRA;1;2015;GEGM;2016;TLGE4104;S4
10048683;7,975;AC ;2;2015;GEGM;2016;TLGE4104;S4
10048707;;;;;GEGM;2016;TLGE4104;S4
10048722;;;;;GEGM;2016;TLGE4104;S4
10048737;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
10048752;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
10048754;5,038;NV ;2;2015;GEGM;2016;TLGE4104;S4
11010738;5,975;NV ;2;2015;GEGM;2016;TLGE4104;S4
11011891;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
11012531;2,475;NRA;1;2015;GEGM;2016;TLGE4104;S4
11012544;;;;;GEGM;2016;TLGE4104;S4
11012552;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
11012553;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
11012556;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
11012941;10,275;V  ;1;2015;GEGM;2016;TLGE4104;S4
11013302;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
11013318;;;;;GEGM;2016;TLGE4104;S4
11013346;10;V  ;2;2014;GEGM;2016;TLGE4104;S4
11013349;7;NV ;2;2015;GEGM;2016;TLGE4104;S4
11013510;2.9;NRA;1;2015;GEGM;2016;TLGE4104;S4
11013773;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
11013928;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
11015208;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
12009157;;;;;GEGM;2016;TLGE4104;S4
12010889;1.4;NRA;1;2015;GEGM;2016;TLGE4104;S4
12011019;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
12011023;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
12011025;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
12011032;10.1;V  ;1;2015;GEGM;2016;TLGE4104;S4
12011046;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
12011049;5.1;NV ;2;2015;GEGM;2016;TLGE4104;S4
12011056;14.5;V  ;1;2014;GEGM;2016;TLGE4104;S4
12011174;;;;;GEGM;2016;TLGE4104;S4
12011188;2,025;NRA;1;2015;GEGM;2016;TLGE4104;S4
12011190;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
12011195;10.4;V  ;1;2015;GEGM;2016;TLGE4104;S4
12011202;2,925;NRA;1;2015;GEGM;2016;TLGE4104;S4
12011218;7.3;AC ;2;2014;GEGM;2016;TLGE4104;S4
12011232;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
12011263;10;V  ;2;2014;GEGM;2016;TLGE4104;S4
12011268;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
12011270;;;;;GEGM;2016;TLGE4104;S4
12011281;7.9;AC ;2;2015;GEGM;2016;TLGE4104;S4
12011289;;;;;GEGM;2016;TLGE4104;S4
12011305;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
12011306;8.8;AC ;2;2015;GEGM;2016;TLGE4104;S4
12011309;3,375;NRA;1;2015;GEGM;2016;TLGE4104;S4
12011317;;;;;GEGM;2016;TLGE4104;S4
12011363;10.3;V  ;1;2015;GEGM;2016;TLGE4104;S4
12011394;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
12011399;;;;;GEGM;2016;TLGE4104;S4
12011403;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
12011404;8.8;AC ;2;2014;GEGM;2016;TLGE4104;S4
12011407;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
12012155;7.7;AC ;2;2015;GEGM;2016;TLGE4104;S4
12012919;6.3;NV ;2;2015;GEGM;2016;TLGE4104;S4
12012921;6.2;NV ;2;2015;GEGM;2016;TLGE4104;S4
13011488;11.3;V  ;1;2015;GEGM;2016;TLGE4104;S4
13012024;11.3;V  ;1;2014;GEGM;2016;TLGE4104;S4
13012477;5.2;NV ;2;2015;GEGM;2016;TLGE4104;S4
13012497;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13012740;10.4;V  ;1;2015;GEGM;2016;TLGE4104;S4
13012804;8,675;NV ;2;2015;GEGM;2016;TLGE4104;S4
13012832;2,625;NRA;1;2015;GEGM;2016;TLGE4104;S4
13012851;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13012870;7.5;AC ;2;2015;GEGM;2016;TLGE4104;S4
13012878;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013005;10.2;V  ;1;2014;GEGM;2016;TLGE4104;S4
13013116;12,775;V  ;1;2015;GEGM;2016;TLGE4104;S4
13013133;5;NV ;2;2015;GEGM;2016;TLGE4104;S4
13013134;10;V  ;2;2015;GEGM;2016;TLGE4104;S4
13013137;5;NV ;2;2015;GEGM;2016;TLGE4104;S4
13013145;7.2;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013152;6.6;NV ;2;2015;GEGM;2016;TLGE4104;S4
13013162;2,925;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013186;;;;;GEGM;2016;TLGE4104;S4
13013187;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013225;10.6;V  ;1;2015;GEGM;2016;TLGE4104;S4
13013290;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013295;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013302;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013306;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013319;8;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013330;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013345;;;;;GEGM;2016;TLGE4104;S4
13013370;2.2;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013403;;;;;GEGM;2016;TLGE4104;S4
13013449;2,025;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013500;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013515;6,225;NV ;2;2015;GEGM;2016;TLGE4104;S4
13013543;3,575;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013574;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013573;8;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013575;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013605;4;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013633;3.1;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013691;;;;;GEGM;2016;TLGE4104;S4
13013701;12,784;V  ;1;2015;GEGM;2016;TLGE4104;S4
13013703;;;;;GEGM;2016;TLGE4104;S4
13013722;11.2;V  ;1;2014;GEGM;2016;TLGE4104;S4
13013748;11.4;V  ;1;2015;GEGM;2016;TLGE4104;S4
13013772;1,125;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013788;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013839;;;;;GEGM;2016;TLGE4104;S4
13013841;;;;;GEGM;2016;TLGE4104;S4
13013902;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013911;10;V  ;2;2015;GEGM;2016;TLGE4104;S4
13013925;7,125;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013927;7;AC ;2;2014;GEGM;2016;TLGE4104;S4
13013928;3.8;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013929;5,075;NV ;2;2015;GEGM;2016;TLGE4104;S4
13013931;;;;;GEGM;2016;TLGE4104;S4
13013934;4.3;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013935;7;NV ;2;2015;GEGM;2016;TLGE4104;S4
13013936;5.7;NV ;2;2015;GEGM;2016;TLGE4104;S4
13013937;10,125;V  ;1;2015;GEGM;2016;TLGE4104;S4
13013939;10;V  ;2;2014;GEGM;2016;TLGE4104;S4
13013940;8,225;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013941;5,725;NV ;2;2015;GEGM;2016;TLGE4104;S4
13013942;10;V  ;2;2014;GEGM;2016;TLGE4104;S4
13013943;;;;;GEGM;2016;TLGE4104;S4
13013944;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013945;6.1;NV ;2;2015;GEGM;2016;TLGE4104;S4
13013950;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13013958;7.7;AC ;2;2014;GEGM;2016;TLGE4104;S4
13013961;15.3;V  ;1;2014;GEGM;2016;TLGE4104;S4
13013967;18;V  ;1;2014;GEGM;2016;TLGE4104;S4
13013986;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
13013992;3,375;NRA;1;2015;GEGM;2016;TLGE4104;S4
13014170;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13014238;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13014276;;;;;GEGM;2016;TLGE4104;S4
13014299;;;;;GEGM;2016;TLGE4104;S4
13014302;8.8;AC ;2;2014;GEGM;2016;TLGE4104;S4
13014332;10.6;V  ;1;2015;GEGM;2016;TLGE4104;S4
13014358;6.6;NV ;2;2015;GEGM;2016;TLGE4104;S4
13014364;;;;;GEGM;2016;TLGE4104;S4
13014481;6,775;NV ;2;2015;GEGM;2016;TLGE4104;S4
13014482;7,875;AC ;2;2015;GEGM;2016;TLGE4104;S4
13014535;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
13014539;5,063;NV ;2;2015;GEGM;2016;TLGE4104;S4
13014540;6;NV ;2;2015;GEGM;2016;TLGE4104;S4
13014601;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13014612;14,225;V  ;1;2015;GEGM;2016;TLGE4104;S4
13014647;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
13014660;5;NV ;2;2015;GEGM;2016;TLGE4104;S4
13014730;9;AC ;2;2014;GEGM;2016;TLGE4104;S4
13014997;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
13015003;12.8;V  ;1;2014;GEGM;2016;TLGE4104;S4
13015012;7.6;AC ;2;2015;GEGM;2016;TLGE4104;S4
13015013;;;;;GEGM;2016;TLGE4104;S4
13015282;3.4;NRA;1;2015;GEGM;2016;TLGE4104;S4
13015437;11.8;V  ;1;2015;GEGM;2016;TLGE4104;S4
13015756;2,775;NRA;1;2015;GEGM;2016;TLGE4104;S4
13016272;8;AC ;2;2015;GEGM;2016;TLGE4104;S4
13016449;7.9;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000003;12.1;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000008;10.1;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000012;13,825;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000041;8;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000051;5.5;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000054;6;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000056;8,475;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000058;8,725;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000060;5,075;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000079;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000082;10;V  ;2;2015;GEGM;2016;TLGE4104;S4
14000084;14.5;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000100;6.8;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000104;10.9;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000109;3.4;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000164;;;;;GEGM;2016;TLGE4104;S4
14000170;5,425;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000173;10,175;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000177;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000182;10,038;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000188;3,625;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000193;;;;;GEGM;2016;TLGE4104;S4
14000194;8;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000231;;;;;GEGM;2016;TLGE4104;S4
14000232;8,875;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000246;10.2;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000250;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000251;10,175;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000252;10.2;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000256;10,525;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000259;10.4;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000260;10;V  ;2;2015;GEGM;2016;TLGE4104;S4
14000265;;;;;GEGM;2016;TLGE4104;S4
14000271;;;;;GEGM;2016;TLGE4104;S4
14000273;1,575;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000275;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000280;;;;;GEGM;2016;TLGE4104;S4
14000282;;;;;GEGM;2016;TLGE4104;S4
14000287;7;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000292;8.1;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000323;10;V  ;2;2015;GEGM;2016;TLGE4104;S4
14000334;15,562;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000355;10.8;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000360;5.6;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000363;;;;;GEGM;2016;TLGE4104;S4
14000365;;;;;GEGM;2016;TLGE4104;S4
14000369;17;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000375;;;;;GEGM;2016;TLGE4104;S4
14000378;2.8;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000381;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000385;;;;;GEGM;2016;TLGE4104;S4
14000390;11.7;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000393;;;;;GEGM;2016;TLGE4104;S4
14000396;;;;;GEGM;2016;TLGE4104;S4
14000423;10;V  ;2;2015;GEGM;2016;TLGE4104;S4
14000429;8,675;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000432;8.4;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000433;6,075;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000436;5,975;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000437;4;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000439;5,575;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000440;12,825;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000456;5,775;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000469;10;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000500;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000502;8.3;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000504;;;;;GEGM;2016;TLGE4104;S4
14000505;;;;;GEGM;2016;TLGE4104;S4
14000511;;;;;GEGM;2016;TLGE4104;S4
14000513;;;;;GEGM;2016;TLGE4104;S4
14000517;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000523;2.5;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000524;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000527;9;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000528;8,536;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000532;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000535;7.5;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000545;;;;;GEGM;2016;TLGE4104;S4
14000585;4.3;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000595;;;;;GEGM;2016;TLGE4104;S4
14000600;8,675;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000603;1.8;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000605;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000613;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000616;11.3;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000619;0;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000621;;;;;GEGM;2016;TLGE4104;S4
14000624;10,475;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000635;12.1;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000638;;;;;GEGM;2016;TLGE4104;S4
14000641;13;V  ;1;2015;GEGM;2016;TLGE4104;S4
14000663;3.6;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000664;5,875;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000685;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000687;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000693;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000697;2.5;NRA;1;2015;GEGM;2016;TLGE4104;S4
14000701;;;;;GEGM;2016;TLGE4104;S4
14000729;7.5;AC ;2;2015;GEGM;2016;TLGE4104;S4
14000732;5.2;NV ;2;2015;GEGM;2016;TLGE4104;S4
14000735;10;V  ;2;2015;GEGM;2016;TLGE4104;S4
14000812;10.6;V  ;1;2015;GEGM;2016;TLGE4104;S4
14001041;4.3;NRA;1;2015;GEGM;2016;TLGE4104;S4
14001139;10,045;V  ;1;2015;GEGM;2016;TLGE4104;S4
14001159;3.2;NRA;1;2015;GEGM;2016;TLGE4104;S4
14001170;6,675;NV ;2;2015;GEGM;2016;TLGE4104;S4
14001191;;;;;GEGM;2016;TLGE4104;S4
14001220;;;;;GEGM;2016;TLGE4104;S4
14001231;7.2;AC ;2;2015;GEGM;2016;TLGE4104;S4
14001260;10;V  ;2;2015;GEGM;2016;TLGE4104;S4
14001270;5.1;NV ;2;2015;GEGM;2016;TLGE4104;S4
14001278;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14001282;9.2;AC ;2;2015;GEGM;2016;TLGE4104;S4
14001316;4.3;NRA;1;2015;GEGM;2016;TLGE4104;S4
14001332;;;;;GEGM;2016;TLGE4104;S4
14001350;1.8;NRA;1;2015;GEGM;2016;TLGE4104;S4
14001447;5.1;NV ;2;2015;GEGM;2016;TLGE4104;S4
14001543;;;;;GEGM;2016;TLGE4104;S4
14001547;10;V  ;2;2015;GEGM;2016;TLGE4104;S4
14001613;10;V  ;2;2015;GEGM;2016;TLGE4104;S4
14001621;2.6;NRA;1;2015;GEGM;2016;TLGE4104;S4
14001630;;;;;GEGM;2016;TLGE4104;S4
14001633;;;;;GEGM;2016;TLGE4104;S4
14001636;;;;;GEGM;2016;TLGE4104;S4
14001637;10;V  ;2;2015;GEGM;2016;TLGE4104;S4
14001638;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14001639;;;;;GEGM;2016;TLGE4104;S4
14002047;10.7;V  ;1;2015;GEGM;2016;TLGE4104;S4
14002049;10.1;V  ;1;2015;GEGM;2016;TLGE4104;S4
14003199;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14003846;;;;;GEGM;2016;TLGE4104;S4
14004670;9;NV ;2;2015;GEGM;2016;TLGE4104;S4
14005168;;;;;GEGM;2016;TLGE4104;S4
14005170;7,475;AC ;2;2015;GEGM;2016;TLGE4104;S4
14005173;13.3;V  ;1;2015;GEGM;2016;TLGE4104;S4
14005179;;;;;GEGM;2016;TLGE4104;S4
14005183;;;;;GEGM;2016;TLGE4104;S4
14005186;8;AC ;2;2015;GEGM;2016;TLGE4104;S4
14005193;7.1;NV ;2;2015;GEGM;2016;TLGE4104;S4
14005197;;;;;GEGM;2016;TLGE4104;S4
14005244;10;V  ;2;2015;GEGM;2016;TLGE4104;S4
14005359;8.5;AC ;2;2015;GEGM;2016;TLGE4104;S4
14005373;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
14005680;;;;;GEGM;2016;TLGE4104;S4
14005681;;;;;GEGM;2016;TLGE4104;S4
14005953;14.9;V  ;1;2015;GEGM;2016;TLGE4104;S4
14005955;11,975;V  ;1;2015;GEGM;2016;TLGE4104;S4
14005956;17.2;V  ;1;2015;GEGM;2016;TLGE4104;S4
14005958;15,275;V  ;1;2015;GEGM;2016;TLGE4104;S4
14005959;10.3;V  ;1;2015;GEGM;2016;TLGE4104;S4
14005975;6,875;NV ;2;2015;GEGM;2016;TLGE4104;S4
14006235;7,225;AC ;2;2015;GEGM;2016;TLGE4104;S4
14006337;2,925;NRA;1;2015;GEGM;2016;TLGE4104;S4
14007104;5.8;NV ;2;2015;GEGM;2016;TLGE4104;S4
14007131;16,262;V  ;1;2015;GEGM;2016;TLGE4104;S4
15007450;7;AC ;2;2015;GEGM;2016;TLGE4104;S4
10010055;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
10048488;5.5;NV ;2;2015;GEGM;2016;TLGE4304;S4
10048648;;;;;GEGM;2016;TLGE4304;S4
10048680;13.4;V  ;1;2014;GEGM;2016;TLGE4304;S4
10048683;12;V  ;1;2014;GEGM;2016;TLGE4304;S4
10048707;;;;;GEGM;2016;TLGE4304;S4
10048722;;;;;GEGM;2016;TLGE4304;S4
10048737;7;AC ;2;2015;GEGM;2016;TLGE4304;S4
10048752;11.4;V  ;1;2014;GEGM;2016;TLGE4304;S4
10048754;10;V  ;2;2014;GEGM;2016;TLGE4304;S4
11010738;8.2;NV ;2;2015;GEGM;2016;TLGE4304;S4
11011891;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
11012531;0;NV ;2;2015;GEGM;2016;TLGE4304;S4
11012544;;;;;GEGM;2016;TLGE4304;S4
11012552;12.6;V  ;1;2014;GEGM;2016;TLGE4304;S4
11012553;10;V  ;1;2014;GEGM;2016;TLGE4304;S4
11012556;10.1;V  ;1;2014;GEGM;2016;TLGE4304;S4
11012941;13.2;V  ;1;2015;GEGM;2016;TLGE4304;S4
11013302;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
11013318;;;;;GEGM;2016;TLGE4304;S4
11013346;14,625;V  ;1;2015;GEGM;2016;TLGE4304;S4
11013349;12;V  ;1;2014;GEGM;2016;TLGE4304;S4
11013510;14.5;V  ;1;2014;GEGM;2016;TLGE4304;S4
11013773;10;V  ;2;2015;GEGM;2016;TLGE4304;S4
11013928;10.8;V  ;1;2014;GEGM;2016;TLGE4304;S4
11015208;14,125;V  ;1;2015;GEGM;2016;TLGE4304;S4
12009157;;;;;GEGM;2016;TLGE4304;S4
12010889;10.3;V  ;1;2014;GEGM;2016;TLGE4304;S4
12011019;11.9;V  ;1;2014;GEGM;2016;TLGE4304;S4
12011023;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
12011025;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
12011032;10.1;V  ;1;2014;GEGM;2016;TLGE4304;S4
12011046;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
12011049;11.1;V  ;1;2014;GEGM;2016;TLGE4304;S4
12011056;18.9;V  ;1;2014;GEGM;2016;TLGE4304;S4
12011174;;;;;GEGM;2016;TLGE4304;S4
12011188;10;V  ;1;2014;GEGM;2016;TLGE4304;S4
12011190;10;V  ;2;2015;GEGM;2016;TLGE4304;S4
12011195;10.1;V  ;1;2014;GEGM;2016;TLGE4304;S4
12011202;10;V  ;2;2014;GEGM;2016;TLGE4304;S4
12011218;13.1;V  ;1;2014;GEGM;2016;TLGE4304;S4
12011232;11;V  ;1;2014;GEGM;2016;TLGE4304;S4
12011263;11,125;V  ;1;2015;GEGM;2016;TLGE4304;S4
12011268;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
12011270;;;;;GEGM;2016;TLGE4304;S4
12011281;12.1;V  ;1;2014;GEGM;2016;TLGE4304;S4
12011289;;;;;GEGM;2016;TLGE4304;S4
12011305;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
12011306;11.8;V  ;1;2014;GEGM;2016;TLGE4304;S4
12011309;10;V  ;2;2014;GEGM;2016;TLGE4304;S4
12011317;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
12011363;10;V  ;2;2014;GEGM;2016;TLGE4304;S4
12011394;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
12011399;;;;;GEGM;2016;TLGE4304;S4
12011403;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
12011404;13.1;V  ;1;2014;GEGM;2016;TLGE4304;S4
12011407;10;V  ;1;2014;GEGM;2016;TLGE4304;S4
12012155;10.8;V  ;1;2015;GEGM;2016;TLGE4304;S4
12012919;12,625;V  ;1;2015;GEGM;2016;TLGE4304;S4
12012921;10;V  ;2;2014;GEGM;2016;TLGE4304;S4
13011488;15.5;V  ;1;2015;GEGM;2016;TLGE4304;S4
13012024;10.2;V  ;1;2014;GEGM;2016;TLGE4304;S4
13012477;8.5;NV ;2;2015;GEGM;2016;TLGE4304;S4
13012497;10;V  ;1;2014;GEGM;2016;TLGE4304;S4
13012740;11,875;V  ;1;2015;GEGM;2016;TLGE4304;S4
13012804;12;V  ;1;2014;GEGM;2016;TLGE4304;S4
13012832;10;V  ;2;2015;GEGM;2016;TLGE4304;S4
13012851;12.2;V  ;1;2014;GEGM;2016;TLGE4304;S4
13012870;13.4;V  ;1;2014;GEGM;2016;TLGE4304;S4
13012878;10;V  ;1;2015;GEGM;2016;TLGE4304;S4
13013005;10.2;V  ;1;2014;GEGM;2016;TLGE4304;S4
13013116;12,125;V  ;1;2015;GEGM;2016;TLGE4304;S4
13013133;;;;;GEGM;2016;TLGE4304;S4
13013134;11.1;V  ;1;2014;GEGM;2016;TLGE4304;S4
13013137;15.2;V  ;1;2014;GEGM;2016;TLGE4304;S4
13013145;10;V  ;2;2014;GEGM;2016;TLGE4304;S4
13013152;16.4;V  ;1;2014;GEGM;2016;TLGE4304;S4
13013162;10;V  ;2;2014;GEGM;2016;TLGE4304;S4
13013186;;;;;GEGM;2016;TLGE4304;S4
13013187;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
13013225;14,125;V  ;1;2015;GEGM;2016;TLGE4304;S4
13013290;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
13013295;15,625;V  ;1;2015;GEGM;2016;TLGE4304;S4
13013302;0;NV ;2;2015;GEGM;2016;TLGE4304;S4
13013306;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
13013319;13.8;V  ;1;2015;GEGM;2016;TLGE4304;S4
13013330;13,125;V  ;1;2015;GEGM;2016;TLGE4304;S4
13013345;;;;;GEGM;2016;TLGE4304;S4
13013370;10;V  ;2;2014;GEGM;2016;TLGE4304;S4
13013403;;;;;GEGM;2016;TLGE4304;S4
13013449;11.7;V  ;1;2014;GEGM;2016;TLGE4304;S4
13013500;13.2;V  ;1;2014;GEGM;2016;TLGE4304;S4
13013515;11.5;V  ;1;2015;GEGM;2016;TLGE4304;S4
13013543;14;V  ;1;2014;GEGM;2016;TLGE4304;S4
13013574;15.2;V  ;1;2014;GEGM;2016;TLGE4304;S4
13013573;10;V  ;2;2014;GEGM;2016;TLGE4304;S4
13013575;0;NRA;1;2015;GEGM;2016;TLGE4304;S4
13013605;16.8;V  ;1;2015;GEGM;2016;TLGE4304;S4
13013633;10.8;V  ;1;2015;GEGM;2016;TLGE4304;S4
13013691;;;;;GEGM;2016;TLGE4304;S4
13013701;13.2;V  ;1;2014;GEGM;2016;TLGE4304;S4
13013703;;;;;GEGM;2016;TLGE4304;S4
13013722;15.4;V  ;1;2014;GEGM;2016;TLGE4304;S4
13013748;10,875;V  ;1;2015;GEGM;2016;TLGE4304;S4
13013772;0;NV ;2;2015;GEGM;2016;TLGE4304;S4
13013788;10;V  ;2;2014;GEGM;2016;TLGE4304;S4
13013839;;;;;GEGM;2016;TLGE4304;S4
13013841;;;;;GEGM;2016;TLGE4304;S4
13013902;10;V  ;2;2014;GEGM;2016;TLGE4304;S4
13013911;12.5;V  ;1;2015;GEGM;2016;TLGE4304;S4
13013925;12,875;V  ;1;2015;GEGM;2016;TLGE4304;S4
